IS_SARCASTIC,TEXT,NO_TAGS,USERNAME,DATE
0,@toishchepesyk Ангел з небес мабудь)),@toishchepesyk Ангел з небес мабудь)),ssazonovaa,2022-12-30
0,@jsjwoa1 лайн з соленою карамеллю😍😍,@jsjwoa1 лайн з соленою карамеллю😍😍,L3RF1S,2022-12-30
0,"а влад мені просто видався найадекватнішим з правителів... чомусь... не знаю, півроку назад справа була, я вже зовсім інша людина.","а влад мені просто видався найадекватнішим з правителів... чомусь... не знаю, півроку назад справа була, я вже зовсім інша людина.",enargeia_,2020-12-30
0,"@RFSurvivor На уровне Б-га.                                                                         
👌😂","@RFSurvivor На уровне Б-га.                                                                         
👌😂",NlDmitri,2021-12-30
0,@olehbatkovych @LyrYevhen якщо хочеться то 1-2 см щоб не сіклося,@olehbatkovych @LyrYevhen якщо хочеться то 1-2 см щоб не сіклося,ostrog2000,2022-12-30
0,@xavier_woof тобі дякую😭,@xavier_woof тобі дякую😭,imbebetaranie,2020-12-30
0,@boommoon_twt нєт через б,@boommoon_twt нєт через б,whelveo,2020-12-30
0,"@homohappyens @tairys_ua Спочатку прослухай всю дискографію GnR, потім будеш ""умнічать""😁","@homohappyens @tairys_ua Спочатку прослухай всю дискографію GnR, потім будеш ""умнічать""😁",kapitandna,2020-12-30
0,"Проблема #666 немає, сцуко, кому скидувати нюдси….","Проблема #666 немає, сцуко, кому скидувати нюдси….",Tvoumoivu,2021-12-30
0,@solsikkkee План купити попкорн бо дуже дуже хочецця,@solsikkkee План купити попкорн бо дуже дуже хочецця,sunteeeea,2022-12-30
0,"@NenadoTolko @Vlad_Underwood Так доля визначила, буду сам у хаті.","@NenadoTolko @Vlad_Underwood Так доля визначила, буду сам у хаті.",shmel_o,2020-12-30
0,@lovelyoimiya ну диви: я запропонувала. не буду ж я за обоз вирішувать,@lovelyoimiya ну диви: я запропонувала. не буду ж я за обоз вирішувать,jegdorothea,2021-12-30
0,@pan_dmytro А що таке гарна шия?,@pan_dmytro А що таке гарна шия?,svit_foti,2023-03-03
0,@KeanVes Принаймні в описі маєш згадку про себе.,@KeanVes Принаймні в описі маєш згадку про себе.,pechivo991,2023-03-03
0,@naroc_suriva @Punisher_Cat Кома зайва.,@naroc_suriva @Punisher_Cat Кома зайва.,Sob762,2020-12-30
0,@plutoslovemaze Люто плюсую,@plutoslovemaze Люто плюсую,_sstay,2020-12-30
0,@lergillaz ми до речі зараз фліртуємо реально не треба було боятися,@lergillaz ми до речі зараз фліртуємо реально не треба було боятися,tomoefurry,2021-12-30
0,"@MKarpatskiy Бляха, це занадто😳☹️","@MKarpatskiy Бляха, це занадто😳☹️",WiteWitch_,2021-12-30
0,"хочу собі хлопця щоб обговорювати фільми , а не усякі уенсдей й будку поцілуїв.","хочу собі хлопця щоб обговорювати фільми , а не усякі уенсдей й будку поцілуїв.",Kap4enKaaa,2022-12-30
0,"@weaponismymood можете порекомендувати книжки, які вам зайшли? хочу ще щось почитати під час відключення світла 🙏","@weaponismymood можете порекомендувати книжки, які вам зайшли? хочу ще щось почитати під час відключення світла 🙏",fiemi_tut,2022-12-30
0,На обіді трохи побавився з ChatGPT. Ще ніхто не вибачався переді мною так часто,На обіді трохи побавився з ChatGPT. Ще ніхто не вибачався переді мною так часто,KabutoUa,2023-03-03
0,"Бля оце мем
Я чомусь не можу оформити накладну, щоб відправити посилку через поштомат ок","Бля оце мем
Я чомусь не можу оформити накладну, щоб відправити посилку через поштомат ок",nasyazorya,2023-03-03
0,"@lovelyoimiya ні просто кажу, що з часом все виясниться","@lovelyoimiya ні просто кажу, що з часом все виясниться",jegdorothea,2021-12-30
0,"Очікування: включити програму з озвучкою, щоб можна було паралельно щось робити
Реальність: почав дивитись тато і коментувати кожне питання. Дякую, що хоч не буде віджимати в мене комп і дивитись свою фігню, бо ""Чого приїхала без свого?""","Очікування: включити програму з озвучкою, щоб можна було паралельно щось робити
Реальність: почав дивитись тато і коментувати кожне питання. Дякую, що хоч не буде віджимати в мене комп і дивитись свою фігню, бо ""Чого приїхала без свого?""",_ZhT_T,2021-12-30
0,чому ґоджо завжди в своїй periodt ері,чому ґоджо завжди в своїй periodt ері,ifedthefishh,2021-12-30
0,"@ciplietko Авторка шикарна просто! А так, ота мушля теж непогана)","@ciplietko Авторка шикарна просто! А так, ота мушля теж непогана)",paulrains62,2021-12-30
0,"@ana_teti Мене вразило, як ті, що просять допомоги у діаспори, одночасно її ж і поливают багном! 🙄Невдячність то така риса українців, яка відштовхує найсильніше.","@ana_teti Мене вразило, як ті, що просять допомоги у діаспори, одночасно її ж і поливают багном! 🙄Невдячність то така риса українців, яка відштовхує найсильніше.",rashakaput,2022-12-30
0,"бути бездоганним і надалі. Аж до поки до вітальні не зазирнув такий гарний Александр, який відразу відчув запах чогось смачненького та солоденького.
Іттокі подивився на пса, усміхаючись. Він не знав, що замислив собака, тому просто попестив його гарну шию і навіть поцілував носа.","бути бездоганним і надалі. Аж до поки до вітальні не зазирнув такий гарний Александр, який відразу відчув запах чогось смачненького та солоденького.
Іттокі подивився на пса, усміхаючись. Він не знав, що замислив собака, тому просто попестив його гарну шию і навіть поцілував носа.",wellmakefreedom,2023-03-03
0,@ghostcoffee04 я тобі пошукаю завтра без спойлерів і скину,@ghostcoffee04 я тобі пошукаю завтра без спойлерів і скину,chasoplyn,2021-12-30
0,@olenka_lv_ @Dmitrij69018225 Так там не всюду є обігрів. Навіть чай рідко буває. Тому це радше пункти нездатності.,@olenka_lv_ @Dmitrij69018225 Так там не всюду є обігрів. Навіть чай рідко буває. Тому це радше пункти нездатності.,ZelenskyToHague,2022-12-30
0,"@marusidze_live Фу, ні канєшна","@marusidze_live Фу, ні канєшна",imkate_notdmchn,2022-12-30
0,"@bryhynets Тепер слідкуємо за тим, як і в цей раз нікому нічого не буде.","@bryhynets Тепер слідкуємо за тим, як і в цей раз нікому нічого не буде.",NataPolish,2020-12-30
0,@caaaatboy і відкрию рота,@caaaatboy і відкрию рота,Vindener_,2021-12-30
0,@santehnikki Курки протестують!,@santehnikki Курки протестують!,Glory2Ukraine20,2020-12-30
0,@vinterga ТАНЯЯЯЯЯ ЛЕГЕНДА,@vinterga ТАНЯЯЯЯЯ ЛЕГЕНДА,brupropaganda,2021-12-30
0,@Cobrachicken46 @akasomaka Риб годуєш?,@Cobrachicken46 @akasomaka Риб годуєш?,fainavezha,2020-12-30
0,@pusiichka головне що ми знаємо що він блазень і мудло...,@pusiichka головне що ми знаємо що він блазень і мудло...,tasha_tsuman,2020-12-30
0,@ItechVK Нема що робить,@ItechVK Нема що робить,Katakana071,2021-12-30
0,@olyapka Булошка :),@olyapka Булошка :),CMEPTNick,2023-03-03
0,"@siilentium це реально редфлеґи які вказують на емоційну незрілість бо я такою самою була хз років у 14-15 точно 
Всі в різний час це переростають а хтось і зовсім ніколи на жаль","@siilentium це реально редфлеґи які вказують на емоційну незрілість бо я такою самою була хз років у 14-15 точно 
Всі в різний час це переростають а хтось і зовсім ніколи на жаль",intrstllrvrdrv,2023-03-03
0,"Крім того, є люди, які живуть в печерах і нічого не чули про тип skinni fat (коли одночасно будучи худою(им), маєш целюліт, дряблу шкіру і тд. Так, у мене немає сраки, є жирний живіт, пішли нахуй 😙","Крім того, є люди, які живуть в печерах і нічого не чули про тип skinni fat (коли одночасно будучи худою(им), маєш целюліт, дряблу шкіру і тд. Так, у мене немає сраки, є жирний живіт, пішли нахуй 😙",Smokahontaz1,2023-03-03
0,@powerStatorLid Вброс у тебе в голові,@powerStatorLid Вброс у тебе в голові,RomanKravets,2022-12-30
0,асмр сто сторінок поспіль з мене витягують душу,асмр сто сторінок поспіль з мене витягують душу,shnameni,2020-12-30
0,"Підсумок року 2:
АААААААААААААААА!!!!","Підсумок року 2:
АААААААААААААААА!!!!",wsaddqd,2022-12-30
0,@ukrpravda_news Зеленою фарбою як іронічно...як влада такі і настрої в суспільстві,@ukrpravda_news Зеленою фарбою як іронічно...як влада такі і настрої в суспільстві,ZtSilent,2020-12-30
0,Тепер мені цей малюнок дуже подобається 😂😅,Тепер мені цей малюнок дуже подобається 😂😅,Anastas01472350,2023-03-03
0,Значить так. Треба закохатися,Значить так. Треба закохатися,olala13_,2021-12-30
0,"Я би взагалі така, щоб скачала ще всю ""Імперію Кіно"" і дивилась із кимось цілими вихідними.","Я би взагалі така, щоб скачала ще всю ""Імперію Кіно"" і дивилась із кимось цілими вихідними.",insomniac_ugly,2021-12-30
0,"@kjmustdie повністю погоджуюсь, краще буде написати «я люблю вашу музику» ніж порівнювати з іншими артистами навіть якщо це зроблено з найкращими намірами","@kjmustdie повністю погоджуюсь, краще буде написати «я люблю вашу музику» ніж порівнювати з іншими артистами навіть якщо це зроблено з найкращими намірами",rinatheunderdog,2022-12-30
0,"@APolux @MelaniePodolyak Нажаль, ні😔 Там дійсно 24 броньовика, я порахував.","@APolux @MelaniePodolyak Нажаль, ні😔 Там дійсно 24 броньовика, я порахував.",UPorosenko,2023-03-03
0,@2ironichna4u Ти неймовірна)),@2ironichna4u Ти неймовірна)),sometimes_katya,2020-12-30
0,Мелодії з оригінальної історії тут відчуваються як дикий сорт ностальгії,Мелодії з оригінальної історії тут відчуваються як дикий сорт ностальгії,SanktaArical,2022-12-30
0,"можливо, це просто діалог
але насправді бісить відношення як до гадалки","можливо, це просто діалог
але насправді бісить відношення як до гадалки",kawaii_stub,2023-03-03
0,"@siayvo_sun доречі дякую, я в вимові взагалі не дуже","@siayvo_sun доречі дякую, я в вимові взагалі не дуже",mwhcya0,2023-03-03
0,@mary_m_a_r_y_ я зараз заскріню і скину…,@mary_m_a_r_y_ я зараз заскріню і скину…,imperator_dura,2023-03-03
0,@autmee @yozas Ліга легенд,@autmee @yozas Ліга легенд,WiteWitch_,2021-12-30
0,"@arteallemasse Буває, але то таке, набутнє, бажаю вам в наступнлму році оточити себе прекрасними людьми і бути задоволеною)","@arteallemasse Буває, але то таке, набутнє, бажаю вам в наступнлму році оточити себе прекрасними людьми і бути задоволеною)",coffeedrea_m,2021-12-30
0,"Ска, альо Львів. На дворі Зима, 31 грудня!
Якого хрєня падає дощ? Коли має бути сніг!","Ска, альо Львів. На дворі Зима, 31 грудня!
Якого хрєня падає дощ? Коли має бути сніг!",lostyourdream,2020-12-30
0,"@xeutermarka Ооо, дуже дякую 😎❤️","@xeutermarka Ооо, дуже дякую 😎❤️",Vanessa_cherri,2023-03-03
0,"@kitykkitty @nosenkow @AnnaCsn0 @oportunismus @Oleh__UA Ну він правий. Ви сказали, але без конкретної вказівки. Тепер сиди і думай, чи не ті волонтери, яких ти знаєш, чи не той воєнторг шо я заходив вчора.","@kitykkitty @nosenkow @AnnaCsn0 @oportunismus @Oleh__UA Ну він правий. Ви сказали, але без конкретної вказівки. Тепер сиди і думай, чи не ті волонтери, яких ти знаєш, чи не той воєнторг шо я заходив вчора.",damn_daniel3,2023-03-03
0,"#УкрТві  порадьте, наскільки літературним є використання вислову ""доля зіграла над нею злий жарт""
і чи це не калька з р*сійської часом?","#УкрТві  порадьте, наскільки літературним є використання вислову ""доля зіграла над нею злий жарт""
і чи це не калька з р*сійської часом?",VladaSama,2020-12-30
0,"@ritorika_ У тебе нормальна форма.
Менше слухай довбойобів.","@ritorika_ У тебе нормальна форма.
Менше слухай довбойобів.",Alexandru1861,2023-03-03
0,"@_blyskavka Нічого не дивний,все нормально, це просто ми підсвідомо думаєм що це не їстівне так само з необідраною картоплею,наче дивно але якщо ретельно промити і запекти це буде дуже смачно.Так що не звертай увагу,якщо щось подобається,роби!","@_blyskavka Нічого не дивний,все нормально, це просто ми підсвідомо думаєм що це не їстівне так само з необідраною картоплею,наче дивно але якщо ретельно промити і запекти це буде дуже смачно.Так що не звертай увагу,якщо щось подобається,роби!",tvoyunicorn,2022-12-30
0,@lazur_alcoholic АААА ЯКА ЧУДОВА ІДЕЯ. мені подобається,@lazur_alcoholic АААА ЯКА ЧУДОВА ІДЕЯ. мені подобається,boundless_sky23,2022-12-30
0,"оййй, жахіття яке, півроку назад в мене зовсім не було смаку, як добре, що тепер я нарешті жінка культури і знаю хто там у морі найкращі хлопчики й дівчатка","оййй, жахіття яке, півроку назад в мене зовсім не було смаку, як добре, що тепер я нарешті жінка культури і знаю хто там у морі найкращі хлопчики й дівчатка",enargeia_,2020-12-30
0,не додавала сюда коллаби по зрозумілим причинам,не додавала сюда коллаби по зрозумілим причинам,ktrwwu,2021-12-30
0,@M3IVEN івєна... вибач звісно...... от правда вибач..... але є дещо.....чому я не можу..,@M3IVEN івєна... вибач звісно...... от правда вибач..... але є дещо.....чому я не можу..,L3RF1S,2022-12-30
0,"@Redcoukr_ @MonicaYaneloh Я в Києві жив з 17 по 19, на мій погляд порівну. Я був україномовним.","@Redcoukr_ @MonicaYaneloh Я в Києві жив з 17 по 19, на мій погляд порівну. Я був україномовним.",shmel_o,2020-12-30
0,@vihoba бурль буль  буль,@vihoba бурль буль  буль,hoschway,2020-12-30
0,"Або дуже добре ю, я не знаю","Або дуже добре ю, я не знаю",public_mental,2022-12-30
0,"@OstapenkoAO @JuliyaSkylark Може звичайно, і оце вже ваша особиста справа: приймати її у різних станах, якщо це про серйозні почуття, або нетоксично пюмотивувати і підтримувати у роботі над собою. Головне шоб це не було ""вимогою"".","@OstapenkoAO @JuliyaSkylark Може звичайно, і оце вже ваша особиста справа: приймати її у різних станах, якщо це про серйозні почуття, або нетоксично пюмотивувати і підтримувати у роботі над собою. Головне шоб це не було ""вимогою"".",OheekoltsD,2023-03-03
0,"@tatiifeel Та наче ні, просто побачила кусочок лайв концерту 😬😬😬","@tatiifeel Та наче ні, просто побачила кусочок лайв концерту 😬😬😬",lyona_meow,2023-03-03
0,Пішли ви в пізду,Пішли ви в пізду,krnmyhrt,2022-12-30
0,@SerGoncharenko @TomJerr61766674 @EspresoTV З логікою в тебе теж проблеми.,@SerGoncharenko @TomJerr61766674 @EspresoTV З логікою в тебе теж проблеми.,larina_nat,2022-12-30
0,Яке тату мітка може бути у Ендрю? Тобто який малюнок може його описувати,Яке тату мітка може бути у Ендрю? Тобто який малюнок може його описувати,_jen__shenn_,2023-03-03
0,"Нікому не треба мої акварельні малюнки
Ніхто не купить їх, бо мій скіл не дотягує до цього, я знаю
Картини людям подобаються більше, а інша моя творчість нікому не треба
А може воно мені самій не треба? Ця сторінка, це все... Я єдина, хто принижує свою творчість","Нікому не треба мої акварельні малюнки
Ніхто не купить їх, бо мій скіл не дотягує до цього, я знаю
Картини людям подобаються більше, а інша моя творчість нікому не треба
А може воно мені самій не треба? Ця сторінка, це все... Я єдина, хто принижує свою творчість",s_ua_nni,2022-12-30
0,ХУЙЧЛЕН ВЕРНИСЬ НА АВУ,ХУЙЧЛЕН ВЕРНИСЬ НА АВУ,zefirkatsaritsi,2021-12-30
0,@CinC_AFU Боронь вас усіх Боже .,@CinC_AFU Боронь вас усіх Боже .,wovique1,2022-12-30
0,#NCTU ПОЧ У Ю ТАК #NCTDREAM #NCT127 А У ДРИМОВ И 127 РЕЗОНАНС???,#NCTU ПОЧ У Ю ТАК #NCTDREAM #NCT127 А У ДРИМОВ И 127 РЕЗОНАНС???,Heymushka_,2020-12-30
0,"@lovelyoimiya ганью сексі я мейню розарію і кадзуху 🤌

you've got deez nuts?","@lovelyoimiya ганью сексі я мейню розарію і кадзуху 🤌

you've got deez nuts?",jegdorothea,2021-12-30
0,"інсайди, які ви заслужили: другій статті про олю бути

подарунок під новий рік 👀","інсайди, які ви заслужили: другій статті про олю бути

подарунок під новий рік 👀",directorkys,2021-12-30
0,@kremen_x На твічі?,@kremen_x На твічі?,paninisxl,2021-12-30
0,"@soulomia Пані, ви що💔 дякую!!","@soulomia Пані, ви що💔 дякую!!",rosemaric3,2021-12-30
0,"Гарний журнальний столик не витримав ваги собаки, тому він перекинувся на підлогу, а разом з тим - усі приготування від шеф-кухаря Іттокі накрилися мідним тазом.
Смачні макаруни були з'їдені Александром, а гарні квіточки, які Отоя з любов'ю упаковував, вже лежали на підлозі.і","Гарний журнальний столик не витримав ваги собаки, тому він перекинувся на підлогу, а разом з тим - усі приготування від шеф-кухаря Іттокі накрилися мідним тазом.
Смачні макаруни були з'їдені Александром, а гарні квіточки, які Отоя з любов'ю упаковував, вже лежали на підлозі.і",wellmakefreedom,2023-03-03
0,@AHTOH_uait В яку сому,@AHTOH_uait В яку сому,Winter_MD,2020-12-30
0,Наступного року треба до лікаря піти),Наступного року треба до лікаря піти),Snovydka,2020-12-30
0,@HromadskeUA Він більше користі принесе як  тренер в спортзалі,@HromadskeUA Він більше користі принесе як  тренер в спортзалі,Galina63084525,2023-03-03
0,@free_vogel Аааа да ((((  пізда неприємно тоді було,@free_vogel Аааа да ((((  пізда неприємно тоді було,vacuumforyou,2020-12-30
0,@lenahey6 @grntmedia Його ув’язнені заріжуть,@lenahey6 @grntmedia Його ув’язнені заріжуть,Olegd7878,2023-03-03
0,"До речі мені прийшов чохол✌🥰 забула про це написати, тепер є що кастомити)","До речі мені прийшов чохол✌🥰 забула про це написати, тепер є що кастомити)",mirz_png,2021-12-30
0,@KaimoKuusk Дякую! 🇪🇪 🤝 🇺🇦,@KaimoKuusk Дякую! 🇪🇪 🤝 🇺🇦,Idzanagi4,2021-12-30
0,@sala_malo А будеш скрініти фішечкі недопреза,@sala_malo А будеш скрініти фішечкі недопреза,MVarfolomeieva,2020-12-30
0,Ви чули це? Йому не комфортно))),Ви чули це? Йому не комфортно))),Strange_lovee,2023-03-03
0,"Знаю, що я відверто хуйовий друг, але проблема в тому, що я не знаю як це виправити, бо не знаю що саме роблю не так, над чим в собі працювати. Бісить коли не знаєш своєї проблеси, який із усіх моїх недоліків самий вагомим в цьому плані, бля","Знаю, що я відверто хуйовий друг, але проблема в тому, що я не знаю як це виправити, бо не знаю що саме роблю не так, над чим в собі працювати. Бісить коли не знаєш своєї проблеси, який із усіх моїх недоліків самий вагомим в цьому плані, бля",holy_jeng,2023-03-03
0,Привіт ціла тека з артами по стакі і ганігрему,Привіт ціла тека з артами по стакі і ганігрему,your_way_to,2022-12-30
0,"Відкрила тестер якоїсь блискучої хуйні і чихнула 
Одягу пизда, матовому макіяжу пизда, рукам пизда і консультантці здається теж бо вона так засміялась що аж подавилась","Відкрила тестер якоїсь блискучої хуйні і чихнула 
Одягу пизда, матовому макіяжу пизда, рукам пизда і консультантці здається теж бо вона так засміялась що аж подавилась",demon_raydugay,2023-03-03
0,@whalien5225 Це прям удар в спину,@whalien5225 Це прям удар в спину,ssazonovaa,2022-12-30
0,@TeolenKrastinov В усіх планах,@TeolenKrastinov В усіх планах,Lamortaa,2023-03-03
0,"@vpaskalskyv я боялась Гаррі Поттера, бо сестра його дивилась по телеку. по цей день не бачила ні однієї частини ГП","@vpaskalskyv я боялась Гаррі Поттера, бо сестра його дивилась по телеку. по цей день не бачила ні однієї частини ГП",plchtnv,2023-03-03
0,@Snovydka @broody_Dreiser Я з вами✊,@Snovydka @broody_Dreiser Я з вами✊,lou_luden,2020-12-30
0,"@Mugabli Ага. Здається, я його вже не побачу.","@Mugabli Ага. Здається, я його вже не побачу.",Taisa32350481,2020-12-30
0,"@Kit_Diesel_UA Колись, коли втопив телефон, всі поради були не сушити його теплом","@Kit_Diesel_UA Колись, коли втопив телефон, всі поради були не сушити його теплом",IntimateKnight,2021-12-30
0,"@kngnkvsk Якщо 4/4, то сьогодні також може бути вихідний 😉🤷🏻‍♂️","@kngnkvsk Якщо 4/4, то сьогодні також може бути вихідний 😉🤷🏻‍♂️",StereoDi,2023-03-03
0,"У мене не стоїть ця блядська ялинка і не буде стояти, бо я не встигла купити прикраси. Мені нічого не сподобалось. Я втомилася.","У мене не стоїть ця блядська ялинка і не буде стояти, бо я не встигла купити прикраси. Мені нічого не сподобалось. Я втомилася.",veganvarenichek,2020-12-30
0,"@bozhablagodat Чи питання статевого сексу стоїть так гостро?
(Чия б корова мичала....)","@bozhablagodat Чи питання статевого сексу стоїть так гостро?
(Чия б корова мичала....)",Homuresukenshi,2021-12-30
0,"@kat99ryna @kkkatiekate Це що таке? Якщо ти радиш, я подивлюсь","@kat99ryna @kkkatiekate Це що таке? Якщо ти радиш, я подивлюсь",Katya_Toryanova,2023-03-03
0,"@L3RF1S Я тіки кокосове молоко та масло(??) куштувала, воно таке незвичайне було","@L3RF1S Я тіки кокосове молоко та масло(??) куштувала, воно таке незвичайне було",jsjwoa1,2022-12-30
0,"@Scary_Monstress Так :(
Він коштує дорожче за мою бідну нирку, і по суті мені не треба, але він такий прікольний :(","@Scary_Monstress Так :(
Він коштує дорожче за мою бідну нирку, і по суті мені не треба, але він такий прікольний :(",Cucunadee,2022-12-30
0,@svevidojka ВОЛИМММ ТРУБУУУ ♥️♥️♥️,@svevidojka ВОЛИМММ ТРУБУУУ ♥️♥️♥️,duh_kuke,2021-12-30
0,@MelaniePodolyak Питання все одно знайдуться) Як би не зробили - буде погано,@MelaniePodolyak Питання все одно знайдуться) Як би не зробили - буде погано,BigfootJohnn,2023-03-03
0,на цьому аккаунті ми знаємо різницю між шерлоком з оригінальних книг та шерлоком з популярних адаптацій,на цьому аккаунті ми знаємо різницю між шерлоком з оригінальних книг та шерлоком з популярних адаптацій,enargeia_,2020-12-30
0,@trypovi_sny Я теж для записів купила з класним папером,@trypovi_sny Я теж для записів купила з класним папером,shake_reality,2023-03-03
0,"Не санкції і блокування, а суд та закриття‼️","Не санкції і блокування, а суд та закриття‼️",VolodGalicienUA,2021-12-30
0,@21__lena вони будуть дома святкувати🥺,@21__lena вони будуть дома святкувати🥺,Lisickarenard,2020-12-30
0,"@coconut_fango Обидва варіанти виглядають жахливо.
Інших можна чмирити у відповідь (навіть треба), а з собою так не вийде","@coconut_fango Обидва варіанти виглядають жахливо.
Інших можна чмирити у відповідь (навіть треба), а з собою так не вийде",shkvarkaa,2022-12-30
0,настільки упередженого чоловіка який веде себе сильно по дитячому коли з ним говориш я ще не зустрічала,настільки упередженого чоловіка який веде себе сильно по дитячому коли з ним говориш я ще не зустрічала,want_tobehapy,2023-03-03
0,"@Mugabli Кухня від слова кухар, кухарити (ймовірно німецького походження). Кухар кухарить на кухні. Рус. Повар готовит на кухне.","@Mugabli Кухня від слова кухар, кухарити (ймовірно німецького походження). Кухар кухарить на кухні. Рус. Повар готовит на кухне.",finvarta,2020-12-30
0,@sergejgorosko офкерс епта,@sergejgorosko офкерс епта,verhuya,2020-12-30
0,"@callmemather @Dionysos_SOS Папа, не надо. 

Кажу, як людина, яка вже майже два роки вчиться заново займатися тверезим сексом","@callmemather @Dionysos_SOS Папа, не надо. 

Кажу, як людина, яка вже майже два роки вчиться заново займатися тверезим сексом",pan_sodom,2023-03-03
0,"@Same_ta_ ох. навіть не знаю, чи радісним був для вас момент перемоги","@Same_ta_ ох. навіть не знаю, чи радісним був для вас момент перемоги",nachebto,2023-03-03
0,до мене тільки доперло що я прочитала 4 книги за два тижні,до мене тільки доперло що я прочитала 4 книги за два тижні,ketsuuv_,2023-03-03
0,@pokuyte Шип з ангелом 🤍,@pokuyte Шип з ангелом 🤍,HEL_Hokage,2022-12-30
0,Якщо мене щось зачіпає - значит  із мене щось стирчить,Якщо мене щось зачіпає - значит  із мене щось стирчить,misha__girl,2022-12-30
0,"Розревілася від того, що мене обісрали в коментах. За те що я неправильна українка. М, єдність у всій красі. Кожного йобаного дня ✨","Розревілася від того, що мене обісрали в коментах. За те що я неправильна українка. М, єдність у всій красі. Кожного йобаного дня ✨",morqo_m,2022-12-30
0,@Doping26582551 @dohuyaUmnyi 🤦🤦🤦 до побачення,@Doping26582551 @dohuyaUmnyi 🤦🤦🤦 до побачення,ToryVinston,2023-03-03
0,"@NataRa1104 @Musyachlopczik Мої співчуття. 🥺 Кажуть струмом багато хвороб можливо вилікувати! Так ось чому рахується, що коти лікують...;)","@NataRa1104 @Musyachlopczik Мої співчуття. 🥺 Кажуть струмом багато хвороб можливо вилікувати! Так ось чому рахується, що коти лікують...;)",Marmfarm,2020-12-30
0,@ktrwwu а непогані такі підсумки!,@ktrwwu а непогані такі підсумки!,V_Inspector,2021-12-30
0,"@cyberchuhaister от шо ж ти наробив, по шостому кругу пішла після твого твіту)","@cyberchuhaister от шо ж ти наробив, по шостому кругу пішла після твого твіту)",progjester,2022-12-30
0,"Що ж, моя Новорічна подорож починається з того, що таксист заблукав...👍🏻","Що ж, моя Новорічна подорож починається з того, що таксист заблукав...👍🏻",maria_sydorak,2020-12-30
0,"@L3RF1S САРЯН У МІНЯ ПРІСТУП ВЄСЄЛЬЯ, який у тебе улюблений батончик, ти любиш баунті, може снікерс, може лайн, може марс","@L3RF1S САРЯН У МІНЯ ПРІСТУП ВЄСЄЛЬЯ, який у тебе улюблений батончик, ти любиш баунті, може снікерс, може лайн, може марс",jsjwoa1,2022-12-30
0,@ItechVK я збирався о двадцятій... мабуть погода ковбасить... так потягнуло у сон... а потім зворотній ефект... залип біля компа...,@ItechVK я збирався о двадцятій... мабуть погода ковбасить... так потягнуло у сон... а потім зворотній ефект... залип біля компа...,mak7ym,2021-12-30
0,"@Taisa32350481 Давно я не був змореним у такому сенсі...
Останній раз серпень 2013...","@Taisa32350481 Давно я не був змореним у такому сенсі...
Останній раз серпень 2013...",Mugabli,2020-12-30
0,@coffeedrea_m дякую вам 🥺,@coffeedrea_m дякую вам 🥺,arteallemasse,2021-12-30
0,"@WDnipro @mil_in_ua Ну як раритет, робоча конячка ппо св, так що те що треба) засобів ппо ніколи не буває забагато","@WDnipro @mil_in_ua Ну як раритет, робоча конячка ппо св, так що те що треба) засобів ппо ніколи не буває забагато",dim_ant33,2022-12-30
0,"Пішов процес, далі буде більше таких заарештованих","Пішов процес, далі буде більше таких заарештованих",Gregorvatyan,2023-03-03
0,@jsjwoa1 ЗВЖАЖСЖАЗУЗЦХЦХЦХФЄЄІВ Я БАЧУ,@jsjwoa1 ЗВЖАЖСЖАЗУЗЦХЦХЦХФЄЄІВ Я БАЧУ,L3RF1S,2022-12-30
0,@YanaNavna @pani_mriya А де потертий черевик?,@YanaNavna @pani_mriya А де потертий черевик?,u_runongasoline,2020-12-30
0,@kaa_sin Завжди плюсую опцію «не їбати мозок». Говорити ротом коли інша людина робить тобі неприємно – нормально. Бути терпілою «во имя» – ні,@kaa_sin Завжди плюсую опцію «не їбати мозок». Говорити ротом коли інша людина робить тобі неприємно – нормально. Бути терпілою «во имя» – ні,elenpertsuk,2023-03-03
0,@iwanczaj декому регулярно висрати щось контроверсійне важливіше за подумати,@iwanczaj декому регулярно висрати щось контроверсійне важливіше за подумати,oderzhyma,2022-12-30
0,"Я так хочу зробити подарунки усім
Але я вмію тільки малювати
А я не можу малювати
Я не маю сил 
Я не маю сил і ідей навіть малювати щось для своїх читачів","Я так хочу зробити подарунки усім
Але я вмію тільки малювати
А я не можу малювати
Я не маю сил 
Я не маю сил і ідей навіть малювати щось для своїх читачів",s_ua_nni,2022-12-30
0,"цей рік став ідеальнішим. 
нарешті маю той колір волосся який мені прям дуже нрав!!!!111  відвал рути відвал всього","цей рік став ідеальнішим. 
нарешті маю той колір волосся який мені прям дуже нрав!!!!111  відвал рути відвал всього",ultraPupka,2021-12-30
0,"@SerhiSpen Українець це не тільки той хто охороняє її територію, а й підтримує її мову, традиції, звичаї, національну культуру, які він всмоктує з молоком матері...
 Розмовляють мовою, а язиком лижуть...","@SerhiSpen Українець це не тільки той хто охороняє її територію, а й підтримує її мову, традиції, звичаї, національну культуру, які він всмоктує з молоком матері...
 Розмовляють мовою, а язиком лижуть...",bogunivan755,2021-12-30
0,@derbushka @Aniki70496772 @selopedosy О я там неподалік у таборі був колись)),@derbushka @Aniki70496772 @selopedosy О я там неподалік у таборі був колись)),radykalniy,2023-03-03
